SalesOrderID,SalesOrderDetailID,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,PurchaseOrderNumber,CustomerID,SalespersonID,TerritoryID,TerritoryName,TerritoryCountry,TerritoryGroup,HeaderSubTotal,TaxAmt,Freight,TotalDue,ProductID,ProductName,ProductSubcategory,ProductCategory,ListPrice,ProductLine,Color,OrderQty,UnitPrice,UnitPriceDiscount,SalespersonBonus,CommissionPct,SalesYTD,_extracted_at,_source
43661,15,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,745,"HL Mountain Frame - Black, 48",Mountain Frames,Components,1349.6000,M ,Black,1,809.7600,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,16,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,743,"HL Mountain Frame - Black, 42",Mountain Frames,Components,1349.6000,M ,Black,1,714.7043,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,17,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,747,"HL Mountain Frame - Black, 38",Mountain Frames,Components,1349.6000,M ,Black,2,714.7043,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,18,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,712,AWC Logo Cap,Caps,Clothing,8.9900,S ,Multi,4,5.1865,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,19,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,715,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,49.9900,S ,Multi,4,28.8404,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,20,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,742,"HL Mountain Frame - Silver, 46",Mountain Frames,Components,1364.5000,M ,Silver,2,722.5949,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,21,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,775,"Mountain-100 Black, 38",Mountain Bikes,Bikes,3374.9900,M ,Black,3,2024.9940,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,22,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,778,"Mountain-100 Black, 48",Mountain Bikes,Bikes,3374.9900,M ,Black,2,2024.9940,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,23,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,711,"Sport-100 Helmet, Blue",Helmets,Accessories,34.9900,S ,Blue,2,20.1865,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,24,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,741,"HL Mountain Frame - Silver, 48",Mountain Frames,Components,1364.5000,M ,Silver,2,818.7000,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,25,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,776,"Mountain-100 Black, 42",Mountain Bikes,Bikes,3374.9900,M ,Black,4,2024.9940,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,26,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,773,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,3399.9900,M ,Silver,2,2039.9940,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,27,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,716,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,49.9900,S ,Multi,2,28.8404,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,28,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,777,"Mountain-100 Black, 44",Mountain Bikes,Bikes,3374.9900,M ,Black,2,2024.9940,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43661,29,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18473189620,29734,282,6,Canada,CA,North America,32726.4786,3153.7696,985.5530,36865.8012,708,"Sport-100 Helmet, Black",Helmets,Accessories,34.9900,S ,Black,5,20.1865,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,30,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,764,"Road-650 Red, 52",Road Bikes,Bikes,782.9900,R ,Red,3,419.4589,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,31,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,770,"Road-650 Black, 52",Road Bikes,Bikes,782.9900,R ,Black,5,419.4589,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,32,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,730,"LL Road Frame - Red, 62",Road Frames,Components,337.2200,R ,Red,2,183.9382,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,33,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,754,"Road-450 Red, 58",Road Bikes,Bikes,1457.9900,R ,Red,4,874.7940,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,34,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,725,"LL Road Frame - Red, 44",Road Frames,Components,337.2200,R ,Red,3,183.9382,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,35,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,762,"Road-650 Red, 44",Road Bikes,Bikes,782.9900,R ,Red,5,419.4589,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,36,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,765,"Road-650 Black, 58",Road Bikes,Bikes,782.9900,R ,Black,3,419.4589,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,37,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,768,"Road-650 Black, 44",Road Bikes,Bikes,782.9900,R ,Black,2,419.4589,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,38,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,753,"Road-150 Red, 56",Road Bikes,Bikes,3578.2700,R ,Red,1,2146.9620,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,39,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,756,"Road-450 Red, 44",Road Bikes,Bikes,1457.9900,R ,Red,1,874.7940,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,40,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,763,"Road-650 Red, 48",Road Bikes,Bikes,782.9900,R ,Red,3,419.4589,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,41,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,732,"ML Road Frame - Red, 48",Road Frames,Components,594.8300,R ,Red,1,356.8980,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,42,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,758,"Road-450 Red, 52",Road Bikes,Bikes,1457.9900,R ,Red,6,874.7940,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,43,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,729,"LL Road Frame - Red, 60",Road Frames,Components,337.2200,R ,Red,1,183.9382,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,44,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,722,"LL Road Frame - Black, 58",Road Frames,Components,337.2200,R ,Black,3,178.5808,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,45,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,749,"Road-150 Red, 62",Road Bikes,Bikes,3578.2700,R ,Red,1,2146.9620,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,46,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,760,"Road-650 Red, 60",Road Bikes,Bikes,782.9900,R ,Red,3,419.4589,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,47,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,726,"LL Road Frame - Red, 48",Road Frames,Components,337.2200,R ,Red,1,183.9382,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,48,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,733,"ML Road Frame - Red, 52",Road Frames,Components,594.8300,R ,Red,1,356.8980,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,49,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,738,"LL Road Frame - Black, 52",Road Frames,Components,337.2200,R ,Black,1,178.5808,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,50,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,766,"Road-650 Black, 60",Road Bikes,Bikes,782.9900,R ,Black,3,419.4589,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43662,51,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18444174044,29994,282,6,Canada,CA,North America,28832.5289,2775.1646,867.2389,32474.9324,755,"Road-450 Red, 60",Road Bikes,Bikes,1457.9900,R ,Red,1,874.7940,0.0000,5000.0000,0.0150,2604540.7172,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43663,52,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO18009186470,29565,276,4,Southwest,US,North America,419.4589,40.2681,12.5838,472.3108,760,"Road-650 Red, 60",Road Bikes,Bikes,782.9900,R ,Red,1,419.4589,0.0000,2000.0000,0.0150,4251368.5497,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43664,53,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16617121983,29898,280,1,Northwest,US,North America,24432.6088,2344.9921,732.8100,27510.4109,772,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,3399.9900,M ,Silver,1,2039.9940,0.0000,5000.0000,0.0100,1352577.1325,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43664,54,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16617121983,29898,280,1,Northwest,US,North America,24432.6088,2344.9921,732.8100,27510.4109,775,"Mountain-100 Black, 38",Mountain Bikes,Bikes,3374.9900,M ,Black,4,2024.9940,0.0000,5000.0000,0.0100,1352577.1325,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43664,55,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16617121983,29898,280,1,Northwest,US,North America,24432.6088,2344.9921,732.8100,27510.4109,714,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,49.9900,S ,Multi,1,28.8404,0.0000,5000.0000,0.0100,1352577.1325,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43664,56,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16617121983,29898,280,1,Northwest,US,North America,24432.6088,2344.9921,732.8100,27510.4109,716,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,49.9900,S ,Multi,1,28.8404,0.0000,5000.0000,0.0100,1352577.1325,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43664,57,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16617121983,29898,280,1,Northwest,US,North America,24432.6088,2344.9921,732.8100,27510.4109,777,"Mountain-100 Black, 44",Mountain Bikes,Bikes,3374.9900,M ,Black,2,2024.9940,0.0000,5000.0000,0.0100,1352577.1325,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43664,58,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16617121983,29898,280,1,Northwest,US,North America,24432.6088,2344.9921,732.8100,27510.4109,771,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,3399.9900,M ,Silver,3,2039.9940,0.0000,5000.0000,0.0100,1352577.1325,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43664,59,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16617121983,29898,280,1,Northwest,US,North America,24432.6088,2344.9921,732.8100,27510.4109,773,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,3399.9900,M ,Silver,1,2039.9940,0.0000,5000.0000,0.0100,1352577.1325,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43664,60,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16617121983,29898,280,1,Northwest,US,North America,24432.6088,2344.9921,732.8100,27510.4109,778,"Mountain-100 Black, 48",Mountain Bikes,Bikes,3374.9900,M ,Black,1,2024.9940,0.0000,5000.0000,0.0100,1352577.1325,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43665,61,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16588191572,29580,283,1,Northwest,US,North America,14352.7713,1375.9427,429.9821,16158.6961,711,"Sport-100 Helmet, Blue",Helmets,Accessories,34.9900,S ,Blue,2,20.1865,0.0000,3500.0000,0.0120,1573012.9383,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43665,62,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16588191572,29580,283,1,Northwest,US,North America,14352.7713,1375.9427,429.9821,16158.6961,773,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,3399.9900,M ,Silver,1,2039.9940,0.0000,3500.0000,0.0120,1573012.9383,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43665,63,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16588191572,29580,283,1,Northwest,US,North America,14352.7713,1375.9427,429.9821,16158.6961,707,"Sport-100 Helmet, Red",Helmets,Accessories,34.9900,S ,Red,1,20.1865,0.0000,3500.0000,0.0120,1573012.9383,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43665,64,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16588191572,29580,283,1,Northwest,US,North America,14352.7713,1375.9427,429.9821,16158.6961,715,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,49.9900,S ,Multi,2,28.8404,0.0000,3500.0000,0.0120,1573012.9383,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43665,65,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16588191572,29580,283,1,Northwest,US,North America,14352.7713,1375.9427,429.9821,16158.6961,777,"Mountain-100 Black, 44",Mountain Bikes,Bikes,3374.9900,M ,Black,2,2024.9940,0.0000,3500.0000,0.0120,1573012.9383,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
43665,66,2022-05-30 00:00:00,2022-06-11 00:00:00,2022-06-06 00:00:00,5,f,PO16588191572,29580,283,1,Northwest,US,North America,14352.7713,1375.9427,429.9821,16158.6961,712,AWC Logo Cap,Caps,Clothing,8.9900,S ,Multi,2,5.1865,0.0000,3500.0000,0.0120,1573012.9383,2026-06-18T23:32:35.926283,AdventureWorks (OnlineOrderFlag=0)
